ID Occupation Group 0,Occupation Group 0,ID Occupation Group 1,Occupation Group 1,ID Occupation Group 2,Occupation Group 2,ID Occupation Group 3,Occupation Group 3,ID Occupation,Occupation,ID Year,Year,ID State,State,Workforce by Occupation and Gender,Workforce by Occupation and Gender Moe,Geography,ID Geography,Slug Geography
3,"Natural Resources, Construction, & Maintenance Occupations",13,"Installation, Maintenance, & Repair Occupations",20,"Installation, Maintenance, & Repair Occupations",23,"Installation, Maintenance, & Repair Occupations",94,"First-Line Supervisors of Mechanics, Installers, & Repairers",2017,"2017","04000US48","Texas",362,266.92320993124594,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",3,"Healthcare Practitioners & Technical Occupations",9,"Health Diagnosing & Treating Practitioners & Other Technical Occupations",12,"Health Diagnosing & Treating Practitioners & Other Technical Occupations",38,"Therapists",2017,"2017","04000US48","Texas",2085,753.4626732625844,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",7,"Education, Training, & Library Occupations",10,"Primary, Secondary, & Special Education School Teachers",28,"Preschool & Kinder",2017,"2017","04000US48","Texas",205,270,"Austin, TX","16000US4805000","austin-tx"
3,"Natural Resources, Construction, & Maintenance Occupations",12,"Construction & Extraction Occupations",19,"Construction & Extraction Occupations",22,"Construction & Extraction Occupations",89,"Painters & Paperhangers",2017,"2017","04000US48","Texas",3596,1605.573106401574,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",3,"Healthcare Practitioners & Technical Occupations",9,"Health Diagnosing & Treating Practitioners & Other Technical Occupations",12,"Health Diagnosing & Treating Practitioners & Other Technical Occupations",37,"Physicians & Surgeons",2017,"2017","04000US48","Texas",3323,1000.5883269357083,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",7,"Education, Training, & Library Occupations",10,"Primary, Secondary, & Special Education School Teachers",29,"Elementary & Middl",2017,"2017","04000US48","Texas",2509,898.9999999999999,"Austin, TX","16000US4805000","austin-tx"
3,"Natural Resources, Construction, & Maintenance Occupations",12,"Construction & Extraction Occupations",19,"Construction & Extraction Occupations",22,"Construction & Extraction Occupations",93,"Extraction Workers",2017,"2017","04000US48","Texas",827,500.84828042032854,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",8,"Arts, Design, Entertainment, Sports, & Media Occupations",11,"Arts, Design, Entertainment, Sports, & Media Occupations",36,"Media & Communication Equipment Workers",2017,"2017","04000US48","Texas",8910,1820.3411768127423,"Austin, TX","16000US4805000","austin-tx"
3,"Natural Resources, Construction, & Maintenance Occupations",12,"Construction & Extraction Occupations",19,"Construction & Extraction Occupations",22,"Construction & Extraction Occupations",90,"Pipelayers, Plumbers, Pipefitters, & Steamfitters",2017,"2017","04000US48","Texas",1237,766.7555020995936,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",7,"Education, Training, & Library Occupations",10,"Primary, Secondary, & Special Education School Teachers",30,"Secondary School Tea",2017,"2017","04000US48","Texas",1386,701,"Austin, TX","16000US4805000","austin-tx"
3,"Natural Resources, Construction, & Maintenance Occupations",12,"Construction & Extraction Occupations",19,"Construction & Extraction Occupations",22,"Construction & Extraction Occupations",92,"Other Construction Workers & Helpers",2017,"2017","04000US48","Texas",423,442.47711805244796,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",8,"Arts, Design, Entertainment, Sports, & Media Occupations",11,"Arts, Design, Entertainment, Sports, & Media Occupations",35,"Entertainers & Performers, Sports, & Related Workers",2017,"2017","04000US48","Texas",5590,1454.4002200219854,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",7,"Education, Training, & Library Occupations",10,"Primary, Secondary, & Special Education School Teachers",31,"Special Education Te",2017,"2017","04000US48","Texas",70,115,"Austin, TX","16000US4805000","austin-tx"
3,"Natural Resources, Construction, & Maintenance Occupations",12,"Construction & Extraction Occupations",19,"Construction & Extraction Occupations",22,"Construction & Extraction Occupations",91,"Construction Trades Workers Except Carpenters, Electricians, Painters, Plumbers, & Construction Laborers",2017,"2017","04000US48","Texas",4330,1914.1060576676518,"Austin, TX","16000US4805000","austin-tx"
2,"Sales & Office Occupations",9,"Sales & Related Occupations",16,"Sales & Related Occupations",19,"Sales & Related Occupations",68,"Cashiers",2017,"2017","04000US48","Texas",8767,1962.5829918757577,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",8,"Arts, Design, Entertainment, Sports, & Media Occupations",11,"Arts, Design, Entertainment, Sports, & Media Occupations",34,"Art & Design Workers",2016,"2016","04000US48","Texas",7658,1496.9255158490687,"Austin, TX","16000US4805000","austin-tx"
3,"Natural Resources, Construction, & Maintenance Occupations",12,"Construction & Extraction Occupations",19,"Construction & Extraction Occupations",22,"Construction & Extraction Occupations",92,"Other Construction Workers & Helpers",2016,"2016","04000US48","Texas",435,399.11026045442634,"Austin, TX","16000US4805000","austin-tx"
3,"Natural Resources, Construction, & Maintenance Occupations",12,"Construction & Extraction Occupations",19,"Construction & Extraction Occupations",22,"Construction & Extraction Occupations",91,"Construction Trades Workers Except Carpenters, Electricians, Painters, Plumbers, & Construction Laborers",2016,"2016","04000US48","Texas",5446,2084.6412161328863,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",8,"Arts, Design, Entertainment, Sports, & Media Occupations",11,"Arts, Design, Entertainment, Sports, & Media Occupations",35,"Entertainers & Performers, Sports, & Related Workers",2016,"2016","04000US48","Texas",5757,1333.2576645195031,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",7,"Education, Training, & Library Occupations",10,"Primary, Secondary, & Special Education School Teachers",31,"Special Education Te",2016,"2016","04000US48","Texas",0,219.99999999999997,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",7,"Education, Training, & Library Occupations",10,"Primary, Secondary, & Special Education School Teachers",30,"Secondary School Tea",2016,"2016","04000US48","Texas",835,463.99999999999994,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",8,"Arts, Design, Entertainment, Sports, & Media Occupations",11,"Arts, Design, Entertainment, Sports, & Media Occupations",36,"Media & Communication Equipment Workers",2016,"2016","04000US48","Texas",9323,1949.2011184072308,"Austin, TX","16000US4805000","austin-tx"
3,"Natural Resources, Construction, & Maintenance Occupations",12,"Construction & Extraction Occupations",19,"Construction & Extraction Occupations",22,"Construction & Extraction Occupations",93,"Extraction Workers",2016,"2016","04000US48","Texas",178,179.23448328934919,"Austin, TX","16000US4805000","austin-tx"
3,"Natural Resources, Construction, & Maintenance Occupations",12,"Construction & Extraction Occupations",19,"Construction & Extraction Occupations",22,"Construction & Extraction Occupations",90,"Pipelayers, Plumbers, Pipefitters, & Steamfitters",2016,"2016","04000US48","Texas",1433,842.2404644755558,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",3,"Healthcare Practitioners & Technical Occupations",9,"Health Diagnosing & Treating Practitioners & Other Technical Occupations",12,"Health Diagnosing & Treating Practitioners & Other Technical Occupations",37,"Physicians & Surgeons",2016,"2016","04000US48","Texas",4621,1067.8164636303375,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",7,"Education, Training, & Library Occupations",10,"Primary, Secondary, & Special Education School Teachers",29,"Elementary & Middl",2016,"2016","04000US48","Texas",3114,1022.9999999999999,"Austin, TX","16000US4805000","austin-tx"
3,"Natural Resources, Construction, & Maintenance Occupations",13,"Installation, Maintenance, & Repair Occupations",20,"Installation, Maintenance, & Repair Occupations",23,"Installation, Maintenance, & Repair Occupations",94,"First-Line Supervisors of Mechanics, Installers, & Repairers",2016,"2016","04000US48","Texas",792,678.6486572594099,"Austin, TX","16000US4805000","austin-tx"
3,"Natural Resources, Construction, & Maintenance Occupations",12,"Construction & Extraction Occupations",19,"Construction & Extraction Occupations",22,"Construction & Extraction Occupations",89,"Painters & Paperhangers",2016,"2016","04000US48","Texas",2860,1385.5381625924274,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",3,"Healthcare Practitioners & Technical Occupations",9,"Health Diagnosing & Treating Practitioners & Other Technical Occupations",12,"Health Diagnosing & Treating Practitioners & Other Technical Occupations",38,"Therapists",2016,"2016","04000US48","Texas",3288,906.637744636743,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",7,"Education, Training, & Library Occupations",10,"Primary, Secondary, & Special Education School Teachers",28,"Preschool & Kinder",2016,"2016","04000US48","Texas",0,219.99999999999997,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",7,"Education, Training, & Library Occupations",9,"Education, Training, & Library Occupations",33,"Other Teachers & Instructors, Education, Training, & Library Occupations",2016,"2016","04000US48","Texas",6843,1569.3170489101303,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",3,"Healthcare Practitioners & Technical Occupations",9,"Health Diagnosing & Treating Practitioners & Other Technical Occupations",12,"Health Diagnosing & Treating Practitioners & Other Technical Occupations",39,"Registered Nurses",2016,"2016","04000US48","Texas",8133,1453.5697437687672,"Austin, TX","16000US4805000","austin-tx"
3,"Natural Resources, Construction, & Maintenance Occupations",13,"Installation, Maintenance, & Repair Occupations",20,"Installation, Maintenance, & Repair Occupations",23,"Installation, Maintenance, & Repair Occupations",95,"Vehicle & Mobile Equipment Mechanics, Installers, & Repairers",2016,"2016","04000US48","Texas",5295,1558.9730594208484,"Austin, TX","16000US4805000","austin-tx"
3,"Natural Resources, Construction, & Maintenance Occupations",12,"Construction & Extraction Occupations",19,"Construction & Extraction Occupations",22,"Construction & Extraction Occupations",88,"Electricians",2016,"2016","04000US48","Texas",1969,948.586316578518,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",3,"Healthcare Practitioners & Technical Occupations",9,"Health Diagnosing & Treating Practitioners & Other Technical Occupations",12,"Health Diagnosing & Treating Practitioners & Other Technical Occupations",40,"Nurses, All Other",2016,"2016","04000US48","Texas",714,582.1692193855666,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",7,"Education, Training, & Library Occupations",9,"Education, Training, & Library Occupations",32,"Librarians, Curators, & Archivists",2016,"2016","04000US48","Texas",1272,562.0053380529406,"Austin, TX","16000US4805000","austin-tx"
3,"Natural Resources, Construction, & Maintenance Occupations",13,"Installation, Maintenance, & Repair Occupations",20,"Installation, Maintenance, & Repair Occupations",23,"Installation, Maintenance, & Repair Occupations",96,"Other Installation, Maintenance, & Repair Occupations Including Electrical & Electronic Equipment Mechanics, Installers, & Repairers",2016,"2016","04000US48","Texas",8117,2004.650842416205,"Austin, TX","16000US4805000","austin-tx"
